Time (ns),Quercetin-FN1,pQ3RU-FN1,,,,
1.2660000,0.1641192,0.2740508,,,,
1.2680000,0.1688691,0.2903026,,,,
1.2700001,0.1762027,0.2968580,,,,
1.2720001,0.1812073,0.3099320,,,,
1.2740000,0.1782708,0.3035899,,,,
1.2760000,0.1756355,0.2991948,,,,
1.2780001,0.1885000,0.3057507,,,,
1.2800001,0.1947104,0.3021811,,,,
1.2820001,0.1942413,0.3067743,,,,
1.2840000,0.1839800,0.3032465,,,,
1.2860000,0.1765640,0.2910970,,,,
1.2880001,0.1819783,0.2913136,,,,
1.2900001,0.1855718,0.2983093,,,,
1.2920001,0.1894864,0.3029833,,,,
1.2940000,0.1941973,0.3166227,,,,
1.2960000,0.1800324,0.3072910,,,,
1.2980001,0.1797887,0.3012937,,,,
1.3000001,0.1851781,0.3115939,,,,
1.3020000,0.1830614,0.3220369,,,,
1.3040000,0.1877451,0.3312296,,,,
1.3060001,0.1833192,0.3265409,,,,
1.3080001,0.1787095,0.3108467,,,,
1.3100001,0.1819596,0.3205519,,,,
1.3120000,0.1805230,0.3015677,,,,
1.3140000,0.1764002,0.2957807,,,,
1.3160001,0.1793926,0.3054568,,,,
1.3180001,0.1798296,0.2947252,,,,
1.3200001,0.1853560,0.2937289,,,,
1.3220000,0.1833086,0.3001445,,,,
1.3240001,0.1791636,0.2972353,,,,
1.3260001,0.1736050,0.2946928,,,,
1.3280001,0.1718212,0.2781337,,,,
1.3300000,0.1690776,0.2921726,,,,
1.3320000,0.1763643,0.2780044,,,,
1.3340001,0.1771307,0.2836498,,,,
1.3360001,0.1785262,0.2827426,,,,
1.3380001,0.1780069,0.2985542,,,,
1.3400000,0.1797605,0.3028028,,,,
1.3420000,0.1653393,0.3009867,,,,
1.3440001,0.1508487,0.3016723,,,,
1.3460001,0.1572645,0.2860280,,,,
1.3480000,0.1549685,0.3011653,,,,
1.3500000,0.1533802,0.3112637,,,,
1.3520001,0.1626744,0.3071638,,,,
1.3540001,0.1667068,0.3084355,,,,
1.3560001,0.1753024,0.2954288,,,,
1.3580000,0.1773334,0.2954415,,,,
1.3600000,0.1847250,0.2950979,,,,
1.3620001,0.1859738,0.2908810,,,,
1.3640001,0.1755018,0.2964652,,,,
1.3660001,0.1725830,0.2951050,,,,
1.3680000,0.1626332,0.2937129,,,,
1.3700001,0.1610962,0.3018793,,,,
1.3720001,0.1603210,0.3070954,,,,
1.3740001,0.1599252,0.3133913,,,,
1.3760000,0.1695327,0.3098345,,,,
1.3780000,0.1718522,0.3001360,,,,
1.3800001,0.1721069,0.3095871,,,,
1.3820001,0.1728534,0.3118133,,,,
1.3840001,0.1725643,0.2973228,,,,
1.3860000,0.1684889,0.3013495,,,,
1.3880000,0.1772495,0.2900854,,,,
1.3900001,0.1929679,0.2838763,,,,
1.3920001,0.1979002,0.2828079,,,,
1.3940001,0.2082989,0.2724313,,,,
1.3960000,0.2092028,0.2777660,,,,
1.3980001,0.2084550,0.2793026,,,,
1.4000001,0.2093750,0.2830269,,,,
1.4020001,0.2072933,0.3051941,,,,
1.4040000,0.2058201,0.3034234,,,,
1.4060000,0.2206072,0.2982424,,,,
1.4080001,0.2281394,0.3024049,,,,
1.4100001,0.2238801,0.3014013,,,,
1.4120001,0.2219616,0.3134301,,,,
1.4140000,0.2233927,0.3051717,,,,
1.4160000,0.2159459,0.3161570,,,,
1.4180001,0.2163127,0.3085451,,,,
1.4200001,0.2212864,0.3095230,,,,
1.4220001,0.2104141,0.3004334,,,,
1.4240000,0.2242626,0.3104071,,,,
1.4260001,0.2138999,0.3209246,,,,
1.4280001,0.2137959,0.3104526,,,,
1.4300001,0.2126215,0.3222563,,,,
1.4320000,0.2132955,0.3166765,,,,
1.4340000,0.2040936,0.3011685,,,,
1.4360001,0.2036555,0.3112984,,,,
1.4380001,0.2189656,0.3084051,,,,
1.4400001,0.2151938,0.3022115,,,,
1.4420000,0.2141355,0.2949146,,,,
1.4440001,0.2350338,0.3023598,,,,
1.4460001,0.2262927,0.3021137,,,,
1.4480001,0.2248232,0.2989222,,,,
1.4500000,0.2289054,0.2839343,,,,
1.4520000,0.2325760,0.2785780,,,,
1.4540001,0.2282814,0.2827489,,,,
1.4560001,0.2259147,0.2804232,,,,
1.4580001,0.2191066,0.2807855,,,,
1.4600000,0.2201060,0.2756962,,,,
1.4620000,0.2261171,0.2724997,,,,
1.4640001,0.2164244,0.2823063,,,,
1.4660001,0.2151620,0.2776978,,,,
1.4680001,0.2140163,0.2842284,,,,
1.4700000,0.2172511,0.2764090,,,,
1.4720001,0.2131751,0.2712929,,,,
1.4740001,0.2187513,0.2693133,,,,
1.4760001,0.2070516,0.2685878,,,,
1.4780000,0.2093986,0.2650069,,,,
1.4800000,0.2118751,0.2678694,,,,
1.4820001,0.2089257,0.2838278,,,,
1.4840001,0.2075751,0.2829187,,,,
1.4860001,0.2017622,0.2708447,,,,
1.4880000,0.2014365,0.2781750,,,,
1.4900001,0.2025668,0.2681617,,,,
1.4920001,0.2036241,0.2698832,,,,
1.4940001,0.2102408,0.2654259,,,,
1.4960001,0.2074539,0.2567605,,,,
1.4980000,0.2126276,0.2671059,,,,
1.5000001,0.2217485,0.2678385,,,,
1.5020001,0.2250761,0.2633854,,,,
1.5040001,0.2128255,0.2659410,,,,
1.5060000,0.2168554,0.2680043,,,,
1.5080000,0.2171069,0.2641556,,,,
1.5100001,0.2143620,0.2867442,,,,
1.5120001,0.2145501,0.2762599,,,,
1.5140001,0.2207610,0.2873523,,,,
1.5160000,0.2101166,0.2940957,,,,
1.5180001,0.2111519,0.2896633,,,,
1.5200001,0.2112209,0.2912588,,,,
1.5220001,0.2118953,0.2920598,,,,
1.5240000,0.1992795,0.2909257,,,,
1.5260000,0.1994076,0.2863087,,,,
1.5280001,0.2035429,0.2952679,,,,
1.5300001,0.2043539,0.2959290,,,,
1.5320001,0.1996552,0.3027712,,,,
1.5340000,0.2076957,0.2990925,,,,
1.5360000,0.2129642,0.2984006,,,,
1.5380001,0.2037162,0.3120863,,,,
1.5400001,0.2033195,0.3167063,,,,
1.5420001,0.1960441,0.3070105,,,,
1.5440000,0.2060421,0.3008474,,,,
1.5460001,0.2019520,0.2939133,,,,
1.5480001,0.2017209,0.3061228,,,,
1.5500001,0.2069102,0.2972933,,,,
1.5520000,0.2063300,0.3093669,,,,
1.5540000,0.1985206,0.3017011,,,,
1.5560001,0.2000450,0.2870735,,,,
1.5580001,0.2079629,0.2907041,,,,
1.5600001,0.2076122,0.2944036,,,,
1.5620000,0.2014498,0.2956485,,,,
1.5640001,0.1997411,0.2876984,,,,
1.5660001,0.2008947,0.2958218,,,,
1.5680001,0.2039258,0.2867887,,,,
1.5700001,0.2076795,0.2881809,,,,
1.5720000,0.2006685,0.2942109,,,,
1.5740001,0.2061166,0.3164307,,,,
1.5760001,0.2055112,0.3160869,,,,
1.5780001,0.2007413,0.3178029,,,,
1.5800000,0.2017058,0.3149900,,,,
1.5820000,0.2047739,0.3151821,,,,
1.5840001,0.1966771,0.3147560,,,,
1.5860001,0.1995174,0.3171633,,,,
1.5880001,0.2016543,0.3213077,,,,
1.5900000,0.2065005,0.3112094,,,,
1.5920001,0.2095096,0.3162684,,,,
1.5940001,0.2064041,0.3155308,,,,
1.5960001,0.1993145,0.3138071,,,,
1.5980000,0.1974813,0.3170083,,,,
1.6000000,0.2083271,0.3168852,,,,
1.6020001,0.2103758,0.3324711,,,,
1.6040001,0.2179420,0.3369781,,,,
1.6060001,0.2120086,0.3327944,,,,
1.6080000,0.2164082,0.3437230,,,,
1.6100001,0.2245708,0.3472107,,,,
1.6120001,0.2182901,0.3396279,,,,
1.6140001,0.2225199,0.3301003,,,,
1.6160001,0.2086551,0.3449823,,,,
1.6180000,0.2024375,0.3484178,,,,
1.6200001,0.1947552,0.3441488,,,,
1.6220001,0.1959733,0.3325062,,,,
1.6240001,0.2022144,0.3264681,,,,
1.6260000,0.1931344,0.3155944,,,,
1.6280000,0.1945386,0.3318112,,,,
1.6300001,0.1935230,0.3336871,,,,
1.6320001,0.1959077,0.3340352,,,,
1.6340001,0.1910066,0.3305710,,,,
1.6360000,0.1850396,0.3329741,,,,
1.6380001,0.1833099,0.3238289,,,,
1.6400001,0.1740625,0.3299128,,,,
1.6420001,0.1799879,0.3140657,,,,
1.6440001,0.1800152,0.3121666,,,,
1.6460000,0.1860257,0.3094938,,,,
1.6480001,0.1854202,0.3099411,,,,
1.6500001,0.1826649,0.3162197,,,,
1.6520001,0.1664649,0.3214937,,,,
1.6540000,0.1681601,0.3212411,,,,
1.6560001,0.1662572,0.3251143,,,,
1.6580001,0.1768333,0.3358993,,,,
1.6600001,0.1767984,0.3334881,,,,
1.6620001,0.1726813,0.3392151,,,,
1.6640000,0.1870350,0.3362731,,,,
1.6660001,0.1919184,0.3391317,,,,
1.6680001,0.1906446,0.3394805,,,,
1.6700001,0.1769890,0.3500750,,,,
1.6720001,0.1854568,0.3485183,,,,
1.6740000,0.1839407,0.3444670,,,,
1.6760001,0.1917676,0.3476581,,,,
1.6780001,0.1902665,0.3459967,,,,
1.6800001,0.1826155,0.3480686,,,,
1.6820000,0.1889571,0.3445292,,,,
1.6840001,0.1866468,0.3308774,,,,
1.6860001,0.1958538,0.3382985,,,,
1.6880001,0.1974414,0.3313865,,,,
1.6900001,0.2058983,0.3372546,,,,
1.6920000,0.2177965,0.3504652,,,,
1.6940001,0.2195331,0.3354227,,,,
1.6960001,0.2201485,0.3353354,,,,
1.6980001,0.2233192,0.3428204,,,,
1.7000000,0.2236602,0.3464288,,,,
1.7020000,0.2216840,0.3557239,,,,
1.7040001,0.2228024,0.3454797,,,,
1.7060001,0.2169201,0.3442722,,,,
1.7080001,0.2128862,0.3415851,,,,
1.7100000,0.2171574,0.3344294,,,,
1.7120001,0.2062584,0.3480518,,,,
1.7140001,0.2043433,0.3500595,,,,
1.7160001,0.2084023,0.3543042,,,,
1.7180001,0.2012698,0.3539061,,,,
1.7200000,0.1967575,0.3366759,,,,
1.7220001,0.1986724,0.3327709,,,,
1.7240001,0.2053380,0.3533317,,,,
1.7260001,0.2050548,0.3593784,,,,
1.7280000,0.2096709,0.3441334,,,,
1.7300001,0.2045621,0.3472240,,,,
1.7320001,0.1960904,0.3278984,,,,
1.7340001,0.2008720,0.3488005,,,,
1.7360001,0.1922280,0.3427552,,,,
1.7380000,0.1966257,0.3468581,,,,
1.7400001,0.1995864,0.3411237,,,,
1.7420001,0.1933452,0.3544159,,,,
1.7440001,0.1918994,0.3322928,,,,
1.7460001,0.1790281,0.3319951,,,,
1.7480000,0.1795676,0.3370852,,,,
1.7500001,0.1690987,0.3317712,,,,
1.7520001,0.1737415,0.3268824,,,,
1.7540001,0.1833206,0.3361278,,,,
1.7560000,0.1845382,0.3304127,,,,
1.7580001,0.1762304,0.3236839,,,,
1.7600001,0.1811137,0.3237824,,,,
1.7620001,0.1766722,0.3238118,,,,
1.7640001,0.1756452,0.3256894,,,,
1.7660000,0.1978494,0.3268451,,,,
1.7680001,0.1965164,0.3237821,,,,
1.7700001,0.1991126,0.3174059,,,,
1.7720001,0.1899650,0.3008233,,,,
1.7740000,0.1810604,0.3094870,,,,
1.7760001,0.1859877,0.3187752,,,,
1.7780001,0.1895556,0.3300181,,,,
1.7800001,0.2023748,0.3247549,,,,
1.7820001,0.2036077,0.3214223,,,,
1.7840000,0.2005474,0.3158970,,,,
1.7860001,0.2026595,0.3161018,,,,
1.7880001,0.2077005,0.3080804,,,,
1.7900001,0.2104655,0.3060206,,,,
1.7920001,0.2179641,0.2876842,,,,
1.7940000,0.2218632,0.2911579,,,,
1.7960001,0.2088507,0.2936912,,,,
1.7980001,0.2048078,0.2997116,,,,
1.8000001,0.2183648,0.3020721,,,,
1.8020000,0.2222953,0.2878493,,,,
1.8040001,0.2130488,0.2936503,,,,
1.8060001,0.2077750,0.3015604,,,,
1.8080001,0.2276961,0.2958661,,,,
1.8100001,0.2351640,0.3016796,,,,
1.8120000,0.2330235,0.3041808,,,,
1.8140001,0.2388682,0.2987306,,,,
1.8160001,0.2386651,0.2974805,,,,
1.8180001,0.2356120,0.2837279,,,,
1.8200001,0.2313838,0.2873882,,,,
1.8220001,0.2311762,0.2911872,,,,
1.8240001,0.2134320,0.2882677,,,,
1.8260001,0.2014129,0.2867559,,,,
1.8280001,0.2126651,0.2840714,,,,
1.8300000,0.2108775,0.2766111,,,,
1.8320001,0.2050277,0.2820453,,,,
1.8340001,0.2226206,0.2867232,,,,
1.8360001,0.2310151,0.2851769,,,,
1.8380001,0.2286204,0.2852227,,,,
1.8400000,0.2305812,0.2942033,,,,
1.8420001,0.2171327,0.3004744,,,,
1.8440001,0.2104222,0.3146323,,,,
1.8460001,0.2074037,0.3154593,,,,
1.8480000,0.2083547,0.3303905,,,,
1.8500001,0.2032544,0.3319290,,,,
1.8520001,0.2067657,0.3370770,,,,
1.8540001,0.1993411,0.3377086,,,,
1.8560001,0.1996580,0.3411702,,,,
1.8580000,0.2059942,0.3529548,,,,
1.8600001,0.2027293,0.3526977,,,,
1.8620001,0.2064371,0.3390847,,,,
1.8640001,0.2069973,0.3345761,,,,
1.8660001,0.2056554,0.3366510,,,,
1.8680000,0.2117912,0.3393002,,,,
1.8700001,0.2099995,0.3332356,,,,
1.8720001,0.2179511,0.3274597,,,,
1.8740001,0.2163817,0.3275379,,,,
1.8760000,0.2158204,0.3201091,,,,
1.8780001,0.2071416,0.3233951,,,,
1.8800001,0.2071123,0.3203579,,,,
1.8820001,0.2167150,0.3285033,,,,
1.8840001,0.2280057,0.3400820,,,,
1.8860000,0.2350410,0.3527634,,,,
1.8880001,0.2435167,0.3562449,,,,
1.8900001,0.2482365,0.3437352,,,,
1.8920001,0.2407285,0.3458048,,,,
1.8940001,0.2365221,0.3335799,,,,
1.8960001,0.2306203,0.3488239,,,,
1.8980001,0.2303970,0.3383796,,,,
1.9000001,0.2348852,0.3397016,,,,
1.9020001,0.2394919,0.3407152,,,,
1.9040000,0.2363692,0.3520949,,,,
1.9060001,0.2448144,0.3453360,,,,
1.9080001,0.2269875,0.3445390,,,,
1.9100001,0.2417243,0.3465317,,,,
1.9120001,0.2453539,0.3448543,,,,
1.9140000,0.2455063,0.3385170,,,,
1.9160001,0.2497518,0.3490423,,,,
1.9180001,0.2469496,0.3535987,,,,
1.9200001,0.2529851,0.3561784,,,,
1.9220001,0.2567498,0.3574678,,,,
1.9240001,0.2638090,0.3551693,,,,
1.9260001,0.2664972,0.3494567,,,,
1.9280001,0.2606696,0.3679042,,,,
1.9300001,0.2753267,0.3639117,,,,
1.9320000,0.2627621,0.3685717,,,,
1.9340001,0.2551454,0.3620603,,,,
1.9360001,0.2480188,0.3479310,,,,
1.9380001,0.2531573,0.3476820,,,,
1.9400001,0.2588648,0.3551721,,,,
1.9420002,0.2686589,0.3402494,,,,
1.9440001,0.2700658,0.3425655,,,,
1.9460001,0.2571428,0.3503501,,,,
1.9480001,0.2539338,0.3391700,,,,
1.9500000,0.2537678,0.3510750,,,,
1.9520001,0.2584870,0.3599007,,,,
1.9540001,0.2459154,0.3506756,,,,
1.9560001,0.2377733,0.3514226,,,,
1.9580001,0.2398852,0.3482481,,,,
1.9600000,0.2468197,0.3557159,,,,
1.9620001,0.2551128,0.3497632,,,,
1.9640001,0.2639651,0.3501568,,,,
1.9660001,0.2655074,0.3453150,,,,
1.9680001,0.2653929,0.3480038,,,,
1.9700001,0.2743159,0.3438362,,,,
1.9720001,0.2785415,0.3379001,,,,
1.9740001,0.2804158,0.3402722,,,,
1.9760001,0.2715594,0.3447751,,,,
1.9780000,0.2764572,0.3490632,,,,
1.9800001,0.2816283,0.3390764,,,,
1.9820001,0.2915227,0.3456703,,,,
1.9840001,0.2872262,0.3342174,,,,
1.9860001,0.2985995,0.3292183,,,,
1.9880000,0.2957506,0.3368510,,,,
1.9900001,0.2958518,0.3398624,,,,
1.9920001,0.2921798,0.3369069,,,,
1.9940001,0.2815712,0.3478960,,,,
1.9960001,0.2821034,0.3497752,,,,
1.9980001,0.2672206,0.3414051,,,,
2.0000000,0.2743834,0.3399905,,,,
2.0020001,0.2683997,0.3302310,,,,
2.0040002,0.2687778,0.3230887,,,,
2.0060000,0.2575049,0.3340343,,,,
2.0080001,0.2612803,0.3293728,,,,
2.0100000,0.2470068,0.3208832,,,,
2.0120001,0.2541951,0.3186304,,,,
2.0140002,0.2584196,0.3272989,,,,
2.0160000,0.2508465,0.3306797,,,,
2.0180001,0.2613237,0.3208087,,,,
2.0200000,0.2609880,0.3150706,,,,
2.0220001,0.2588526,0.3220303,,,,
2.0240002,0.2525760,0.3092454,,,,
2.0260000,0.2489734,0.3119420,,,,
2.0280001,0.2436431,0.3195620,,,,
2.0300002,0.2399673,0.3130494,,,,
2.0320001,0.2393653,0.3033989,,,,
2.0340002,0.2469200,0.2937259,,,,
2.0360000,0.2420853,0.3005090,,,,
2.0380001,0.2351471,0.3035506,,,,
2.0400002,0.2335566,0.3093275,,,,
2.0420001,0.2464205,0.3135238,,,,
2.0440001,0.2399579,0.3203971,,,,
2.0460000,0.2366567,0.3346043,,,,
2.0480001,0.2335789,0.3307107,,,,
2.0500002,0.2505155,0.3303024,,,,
2.0520000,0.2322535,0.3263551,,,,
2.0540001,0.2440383,0.3252007,,,,
2.0560000,0.2380565,0.3296489,,,,
2.0580001,0.2609338,0.3253220,,,,
2.0600002,0.2632435,0.3414844,,,,
2.0620000,0.2659681,0.3361851,,,,
2.0640001,0.2647972,0.3419593,,,,
2.0660000,0.2756353,0.3436250,,,,
2.0680001,0.2602690,0.3403025,,,,
2.0700002,0.2667167,0.3392337,,,,
2.0720000,0.2706209,0.3296203,,,,
2.0740001,0.2730750,0.3262357,,,,
2.0760002,0.2615481,0.3283424,,,,
2.0780001,0.2693583,0.3218742,,,,
2.0800002,0.2649112,0.3201156,,,,
2.0820000,0.2695093,0.3131628,,,,
2.0840001,0.2644181,0.3087268,,,,
2.0860002,0.2605143,0.3096685,,,,
2.0880001,0.2590768,0.3093441,,,,
2.0900002,0.2443077,0.3067935,,,,
2.0920000,0.2473384,0.3145392,,,,
2.0940001,0.2334858,0.3173796,,,,
2.0960002,0.2313399,0.3223743,,,,
2.0980000,0.2283969,0.3121042,,,,
2.1000001,0.2355774,0.3056438,,,,
2.1020000,0.2364798,0.3119263,,,,
2.1040001,0.2349938,0.3127069,,,,
2.1060002,0.2256357,0.3067693,,,,
2.1080000,0.2357287,0.3026518,,,,
2.1100001,0.2209475,0.3049450,,,,
2.1120000,0.2283495,0.3236347,,,,
2.1140001,0.2283823,0.3193581,,,,
2.1160002,0.2505671,0.3159974,,,,
2.1180000,0.2579237,0.3155416,,,,
2.1200001,0.2642363,0.3241143,,,,
2.1220002,0.2711883,0.3257676,,,,
2.1240001,0.2718358,0.3269577,,,,
2.1260002,0.2567643,0.3243155,,,,
2.1280000,0.2581438,0.3229193,,,,
2.1300001,0.2611904,0.3330401,,,,
2.1320002,0.2555106,0.3321085,,,,
2.1340001,0.2539462,0.3290923,,,,
2.1360002,0.2485389,0.3217021,,,,
2.1380000,0.2473823,0.3308876,,,,
2.1400001,0.2479294,0.3325512,,,,
2.1420002,0.2388622,0.3256175,,,,
2.1440001,0.2276909,0.3241943,,,,
2.1460001,0.2149318,0.3341239,,,,
2.1480000,0.2159313,0.3376151,,,,
2.1500001,0.2127707,0.3400686,,,,
2.1520002,0.2119961,0.3262154,,,,
2.1540000,0.2084697,0.3219404,,,,
2.1560001,0.2029537,0.3065615,,,,
2.1580000,0.2049179,0.3067342,,,,
2.1600001,0.1997510,0.3117311,,,,
2.1620002,0.1959583,0.3110262,,,,
2.1640000,0.2019466,0.3070210,,,,
2.1660001,0.2150477,0.3127910,,,,
2.1680002,0.2230382,0.3038054,,,,
2.1700001,0.2260522,0.3096184,,,,
2.1720002,0.2277921,0.3085046,,,,
2.1740000,0.2191521,0.2973161,,,,
2.1760001,0.2127820,0.3062403,,,,
2.1780002,0.2130710,0.2944179,,,,
2.1800001,0.2020594,0.3022964,,,,
2.1820002,0.1973359,0.3125164,,,,
2.1840000,0.2055642,0.3151646,,,,
2.1860001,0.1974224,0.3039809,,,,
2.1880002,0.2078323,0.3064620,,,,
2.1900001,0.2081512,0.3105448,,,,
2.1920002,0.2191086,0.3062800,,,,
2.1940000,0.2163763,0.2997485,,,,
2.1960001,0.2316352,0.2974007,,,,
2.1980002,0.2296875,0.3106619,,,,
2.2000000,0.2301270,0.2932335,,,,
2.2020001,0.2226620,0.3003880,,,,
2.2040000,0.2109876,0.3016948,,,,
2.2060001,0.1991429,0.3125863,,,,
2.2080002,0.1951686,0.3178299,,,,
2.2100000,0.1975973,0.3016154,,,,
2.2120001,0.2131884,0.3025155,,,,
2.2140000,0.2206243,0.3043559,,,,
2.2160001,0.2299741,0.3086175,,,,
2.2180002,0.2327276,0.3146189,,,,
2.2200000,0.2298904,0.3089297,,,,
2.2220001,0.2211774,0.3121368,,,,
2.2240002,0.2284649,0.3200343,,,,
2.2260001,0.2342867,0.3093555,,,,
2.2280002,0.2222528,0.3043110,,,,
2.2300000,0.2217708,0.3008001,,,,
2.2320001,0.2138693,0.2973555,,,,
2.2340002,0.2156331,0.2971183,,,,
2.2360001,0.2111938,0.3087622,,,,
2.2380002,0.2075863,0.3097806,,,,
2.2400000,0.2145111,0.3096582,,,,
2.2420001,0.2100078,0.2947552,,,,
2.2440002,0.2018650,0.2934904,,,,
2.2460001,0.2137641,0.2935233,,,,
2.2480001,0.2073755,0.2870330,,,,
2.2500000,0.2109656,0.2700952,,,,
2.2520001,0.1964468,0.2658290,,,,
2.2540002,0.2057402,0.2683521,,,,
2.2560000,0.2295672,0.2575991,,,,
2.2580001,0.2345185,0.2577590,,,,
2.2600000,0.2216818,0.2568329,,,,
2.2620001,0.2214207,0.2519935,,,,
2.2640002,0.2243624,0.2437006,,,,
2.2660000,0.2193332,0.2447277,,,,
2.2680001,0.2132743,0.2472924,,,,
2.2700002,0.1952798,0.2424177,,,,
2.2720001,0.2021731,0.2487637,,,,
2.2740002,0.1971227,0.2512132,,,,
2.2760000,0.1936625,0.2535227,,,,
2.2780001,0.1855680,0.2530338,,,,
2.2800002,0.1687467,0.2541956,,,,
2.2820001,0.1689750,0.2539164,,,,
2.2840002,0.1728908,0.2501049,,,,
2.2860000,0.1843014,0.2473214,,,,
2.2880001,0.1802081,0.2509179,,,,
2.2900002,0.1898389,0.2534782,,,,
2.2920001,0.1851981,0.2466947,,,,
2.2940001,0.1952425,0.2636362,,,,
2.2960000,0.1983926,0.2547495,,,,
2.2980001,0.1904828,0.2599964,,,,
2.3000002,0.1884146,0.2801920,,,,
2.3020000,0.2093556,0.2910968,,,,
2.3040001,0.2144092,0.2875222,,,,
2.3060000,0.2092303,0.2974390,,,,
2.3080001,0.2004228,0.2935003,,,,
2.3100002,0.2007891,0.2985736,,,,
2.3120000,0.2056273,0.2969432,,,,
2.3140001,0.1986337,0.2956620,,,,
2.3160002,0.2014878,0.2884273,,,,
2.3180001,0.1951849,0.2865131,,,,
2.3200002,0.1950817,0.2880852,,,,
2.3220000,0.1907594,0.2845547,,,,
2.3240001,0.1898617,0.2875870,,,,
2.3260002,0.1977122,0.2802229,,,,
2.3280001,0.1998374,0.2925067,,,,
2.3300002,0.2079320,0.2921789,,,,
2.3320000,0.2083416,0.3055831,,,,
2.3340001,0.1998056,0.3053898,,,,
2.3360002,0.2057908,0.3149365,,,,
2.3380001,0.2054561,0.3073373,,,,
2.3400002,0.2053012,0.3203145,,,,
2.3420000,0.2153940,0.3113587,,,,
2.3440001,0.2216674,0.3118463,,,,
2.3460002,0.2209435,0.3096031,,,,
2.3480000,0.2058540,0.3093307,,,,
2.3500001,0.2060100,0.3004715,,,,
2.3520000,0.2050069,0.3030622,,,,
2.3540001,0.2031112,0.3041827,,,,
2.3560002,0.2128227,0.2961004,,,,
2.3580000,0.2145748,0.2836309,,,,
2.3600001,0.2094822,0.2837172,,,,
2.3620002,0.2090607,0.2871925,,,,
2.3640001,0.2091650,0.2998358,,,,
2.3660002,0.2099318,0.2894230,,,,
2.3680000,0.2167585,0.2799666,,,,
2.3700001,0.2287742,0.2749094,,,,
2.3720002,0.2316497,0.2809408,,,,
2.3740001,0.2218576,0.2909803,,,,
2.3760002,0.2133498,0.2881678,,,,
2.3780000,0.2165801,0.2770198,,,,
2.3800001,0.2229280,0.2739678,,,,
2.3820002,0.2246797,0.2736796,,,,
2.3840001,0.2122992,0.2903519,,,,
2.3860002,0.2130923,0.2904414,,,,
2.3880000,0.2086785,0.3001254,,,,
2.3900001,0.1952016,0.3021814,,,,
2.3920002,0.2045302,0.3058242,,,,
2.3940001,0.2132306,0.3011481,,,,
2.3960001,0.2149079,0.2907611,,,,
2.3980000,0.2084114,0.2976465,,,,
2.4000001,0.2209059,0.2885897,,,,
2.4020002,0.2221883,0.2739095,,,,
2.4040000,0.2197764,0.2870974,,,,
2.4060001,0.2135752,0.2789744,,,,
2.4080002,0.2124054,0.2797971,,,,
2.4100001,0.1943862,0.2786686,,,,
2.4120002,0.1793750,0.2816957,,,,
2.4140000,0.1915455,0.2785444,,,,
2.4160001,0.1957072,0.2776193,,,,
2.4180002,0.1934738,0.2772720,,,,
2.4200001,0.1883417,0.2761578,,,,
2.4220002,0.1787198,0.2834454,,,,
2.4240000,0.1851500,0.2867671,,,,
2.4260001,0.1827601,0.2797824,,,,
2.4280002,0.1791839,0.2785088,,,,
2.4300001,0.1751634,0.2773131,,,,
2.4320002,0.1667334,0.2708761,,,,
2.4340000,0.1691041,0.2695335,,,,
2.4360001,0.1680081,0.2796131,,,,
2.4380002,0.1779268,0.2775552,,,,
2.4400001,0.1852326,0.2703876,,,,
2.4420002,0.1744574,0.2683463,,,,
2.4440000,0.1684178,0.2779406,,,,
2.4460001,0.1655685,0.2804053,,,,
2.4480002,0.1665516,0.2770256,,,,
2.4500000,0.1645395,0.2783511,,,,
2.4520001,0.1590734,0.2843232,,,,
2.4540002,0.1678397,0.2777528,,,,
2.4560001,0.1770076,0.2679266,,,,
2.4580002,0.1738547,0.2635607,,,,
2.4600000,0.1723005,0.2620668,,,,
2.4620001,0.1615303,0.2683573,,,,
2.4640002,0.1718630,0.2570491,,,,
2.4660001,0.1643365,0.2599169,,,,
2.4680002,0.1708747,0.2674890,,,,
2.4700000,0.1751819,0.2630290,,,,
2.4720001,0.1804521,0.2696758,,,,
2.4740002,0.1761269,0.2708851,,,,
2.4760001,0.1831673,0.2705056,,,,
2.4780002,0.1732593,0.2741659,,,,
2.4800000,0.1713540,0.2806839,,,,
2.4820001,0.1706606,0.2790051,,,,
2.4840002,0.1752377,0.2740660,,,,
2.4860001,0.1747318,0.2605339,,,,
2.4880002,0.1688000,0.2612540,,,,
2.4900000,0.1684135,0.2470178,,,,
2.4920001,0.1758655,0.2547965,,,,
2.4940002,0.1764518,0.2631634,,,,
2.4960001,0.1733098,0.2702071,,,,
2.4980001,0.1868751,0.2768508,,,,
2.5000000,0.1879993,0.2852593,,,,
2.5020001,0.1779271,0.2867103,,,,
2.5040002,0.1665637,0.2879503,,,,
2.5060000,0.1708656,0.2880871,,,,
2.5080001,0.1667960,0.2721116,,,,
2.5100002,0.1788546,0.2655026,,,,
2.5120001,0.1760259,0.2731042,,,,
2.5140002,0.1809663,0.2609908,,,,
2.5160000,0.1886534,0.2602206,,,,
2.5180001,0.1859178,0.2514083,,,,
2.5200002,0.1765553,0.2593634,,,,
2.5220001,0.1891940,0.2699786,,,,
2.5240002,0.1882118,0.2592109,,,,
2.5260000,0.1859507,0.2475301,,,,
2.5280001,0.1822520,0.2433438,,,,
2.5300002,0.1952284,0.2279952,,,,
2.5320001,0.1976169,0.2492259,,,,
